Order_ID,Revenue,Profit,Cost,Quantity,Units_Price,Profit_Margin,Category,Sub_Category,Payment_Mode,Order_Date,Customer_Name,State,City,Year_Month,,,
B-26586,2450.00,1002.00,1448.00,4,612.50,0.41,Electronics,Phones,Debit Card,9/30/23,Robert Daniels,Illinois,Chicago,2023-09,,,
B-26841,9827.00,4208.00,5619.00,13,755.92,0.43,Furniture,Chairs,Debit Card,9/12/20,Jill Jones,New York,New York City,2020-09,,,
B-26841,8077.00,240.00,7837.00,15,538.47,0.03,Furniture,Sofas,Credit Card,9/12/20,Jill Jones,New York,New York City,2020-09,,,
B-26284,5152.00,2045.00,3107.00,14,368.00,0.40,Electronics,Phones,UPI,11/27/20,Elizabeth Miller,Illinois,Springfield,2020-11,,,
B-26284,5152.00,2045.00,3107.00,14,368.00,0.40,Electronics,Phones,UPI,8/25/22,Sabrina Clark,California,Los Angeles,2022-08,,,
B-26284,5152.00,2045.00,3107.00,14,368.00,0.40,Electronics,Phones,UPI,8/23/23,Larry Casey,Illinois,Chicago,2023-08,,,
B-26284,5152.00,2045.00,3107.00,14,368.00,0.40,Electronics,Phones,UPI,10/11/23,Daniel Burns,New York,Rochester,2023-10,,,
B-26478,2542.00,190.00,2352.00,1,2542.00,0.07,Office Supplies,Markers,Credit Card,4/21/22,James Tanner,Texas,Houston,2022-04,,,
B-26679,8102.00,1800.00,6302.00,5,1620.40,0.22,Office Supplies,Markers,UPI,9/14/23,Leonard Gonzalez,California,San Francisco,2023-09,,,
B-26679,8102.00,1800.00,6302.00,5,1620.40,0.22,Office Supplies,Markers,UPI,4/29/20,Richard Lee,New York,Buffalo,2020-04,,,
B-26679,8102.00,1800.00,6302.00,5,1620.40,0.22,Office Supplies,Markers,UPI,12/15/20,Matthew Schroeder,Ohio,Cleveland,2020-12,,,
B-26679,3234.00,1274.00,1960.00,10,323.40,0.39,Furniture,Tables,EMI,9/14/23,Leonard Gonzalez,California,San Francisco,2023-09,,,
B-26679,3234.00,1274.00,1960.00,10,323.40,0.39,Furniture,Tables,EMI,4/29/20,Richard Lee,New York,Buffalo,2020-04,,,
B-26679,3234.00,1274.00,1960.00,10,323.40,0.39,Furniture,Tables,EMI,12/15/20,Matthew Schroeder,Ohio,Cleveland,2020-12,,,
B-26397,6200.00,2321.00,3879.00,18,344.44,0.37,Furniture,Tables,Credit Card,7/11/24,Marcus Flores,California,Los Angeles,2024-07,,,
B-26397,6200.00,2321.00,3879.00,18,344.44,0.37,Furniture,Tables,Credit Card,9/21/24,Tonya Long,Florida,Miami,2024-09,,,
B-25957,4470.00,413.00,4057.00,13,343.85,0.09,Electronics,Laptops,UPI,2/2/25,Michael Chambers,California,Los Angeles,2025-02,,,
B-26916,916.00,362.00,554.00,7,130.86,0.40,Office Supplies,Pens,UPI,10/21/22,Kaylee Glover,Illinois,Springfield,2022-10,,,
B-26916,916.00,362.00,554.00,7,130.86,0.40,Office Supplies,Pens,UPI,10/21/20,Pamela Patterson,California,San Francisco,2020-10,,,
B-26916,1165.00,302.00,863.00,20,58.25,0.26,Furniture,Sofas,UPI,10/21/22,Kaylee Glover,Illinois,Springfield,2022-10,,,
B-26916,1165.00,302.00,863.00,20,58.25,0.26,Furniture,Sofas,UPI,10/21/20,Pamela Patterson,California,San Francisco,2020-10,,,
B-26916,7846.00,677.00,7169.00,12,653.83,0.09,Furniture,Chairs,UPI,10/21/22,Kaylee Glover,Illinois,Springfield,2022-10,,,
B-26916,7846.00,677.00,7169.00,12,653.83,0.09,Furniture,Chairs,UPI,10/21/20,Pamela Patterson,California,San Francisco,2020-10,,,
B-25925,3022.00,384.00,2638.00,1,3022.00,0.13,Office Supplies,Pens,Credit Card,1/11/22,Ronald Mckinney,Texas,Austin,2022-01,,,
B-25925,3022.00,384.00,2638.00,1,3022.00,0.13,Office Supplies,Pens,Credit Card,2/17/21,James Hart,Illinois,Chicago,2021-02,,,
B-25925,5266.00,1111.00,4155.00,13,405.08,0.21,Electronics,Electronic Games,Debit Card,1/11/22,Ronald Mckinney,Texas,Austin,2022-01,,,
B-25925,5266.00,1111.00,4155.00,13,405.08,0.21,Electronics,Electronic Games,Debit Card,2/17/21,James Hart,Illinois,Chicago,2021-02,,,
B-25602,4853.00,1764.00,3089.00,9,539.22,0.36,Office Supplies,Pens,Debit Card,11/6/21,Rhonda Harris,Florida,Orlando,2021-11,,,
B-25602,4853.00,1764.00,3089.00,9,539.22,0.36,Office Supplies,Pens,Debit Card,8/30/22,Randy Fisher,Texas,Houston,2022-08,,,
B-26592,9832.00,1270.00,8562.00,1,9832.00,0.13,Office Supplies,Pens,COD,10/7/22,James Hernandez,California,San Francisco,2022-10,,,
B-26592,796.00,153.00,643.00,15,53.07,0.19,Office Supplies,Pens,Credit Card,10/7/22,James Hernandez,California,San Francisco,2022-10,,,
B-26251,883.00,127.00,756.00,7,126.14,0.14,Furniture,Chairs,COD,6/4/23,Brenda Murphy,California,San Francisco,2023-06,,,
B-26251,4539.00,1155.00,3384.00,8,567.38,0.25,Furniture,Bookcases,Debit Card,6/4/23,Brenda Murphy,California,San Francisco,2023-06,,,
B-26251,9659.00,2226.00,7433.00,16,603.69,0.23,Office Supplies,Binders,Debit Card,6/4/23,Brenda Murphy,California,San Francisco,2023-06,,,
B-25979,9562.00,325.00,9237.00,2,4781.00,0.03,Electronics,Printers,Debit Card,5/13/22,Andrew Kirby,California,San Diego,2022-05,,,
B-25437,4688.00,1841.00,2847.00,3,1562.67,0.39,Electronics,Laptops,Credit Card,1/23/23,Justin Thomas,California,San Francisco,2023-01,,,
B-25437,4688.00,1841.00,2847.00,3,1562.67,0.39,Electronics,Laptops,Credit Card,7/25/21,Jillian Johnson MD,California,San Diego,2021-07,,,
B-26986,7900.00,482.00,7418.00,4,1975.00,0.06,Electronics,Phones,COD,3/8/25,William Martin,Ohio,Columbus,2025-03,,,
B-25990,6967.00,3257.00,3710.00,17,409.82,0.47,Furniture,Bookcases,COD,12/25/22,Mark Dixon,Ohio,Cincinnati,2022-12,,,
B-25990,1091.00,277.00,814.00,6,181.83,0.25,Office Supplies,Paper,COD,12/25/22,Mark Dixon,Ohio,Cincinnati,2022-12,,,
B-25990,6027.00,1530.00,4497.00,2,3013.50,0.25,Office Supplies,Binders,Credit Card,12/25/22,Mark Dixon,Ohio,Cincinnati,2022-12,,,
B-25222,4852.00,218.00,4634.00,2,2426.00,0.04,Furniture,Tables,EMI,4/24/24,Alicia Allen,Texas,Dallas,2024-04,,,
B-25222,4852.00,218.00,4634.00,2,2426.00,0.04,Furniture,Tables,EMI,12/24/21,Cynthia Meyer,Florida,Tampa,2021-12,,,
B-25222,4852.00,218.00,4634.00,2,2426.00,0.04,Furniture,Tables,EMI,9/7/23,Brandon Norton,Illinois,Springfield,2023-09,,,
B-26402,4314.00,1453.00,2861.00,6,719.00,0.34,Furniture,Sofas,COD,8/10/21,Christina Scott,Florida,Tampa,2021-08,,,
B-26792,3288.00,1477.00,1811.00,3,1096.00,0.45,Office Supplies,Pens,EMI,5/26/24,Andrew Macias,Texas,Austin,2024-05,,,
B-26792,3288.00,1477.00,1811.00,3,1096.00,0.45,Office Supplies,Pens,EMI,2/19/22,Alejandro Williams,Illinois,Springfield,2022-02,,,
B-25154,3977.00,813.00,3164.00,5,795.40,0.20,Office Supplies,Binders,Credit Card,12/9/24,Mark Rodriguez,New York,New York City,2024-12,,,
B-26114,6252.00,1377.00,4875.00,2,3126.00,0.22,Electronics,Printers,EMI,6/1/23,Sarah Montgomery,Illinois,Chicago,2023-06,,,
B-26485,9084.00,3253.00,5831.00,12,757.00,0.36,Office Supplies,Pens,Debit Card,11/5/23,Marisa Prince,New York,Buffalo,2023-11,,,
B-26191,8994.00,1481.00,7513.00,15,599.60,0.16,Electronics,Phones,Credit Card,6/21/20,James Bonilla,California,San Diego,2020-06,,,
B-26754,1089.00,176.00,913.00,16,68.06,0.16,Office Supplies,Markers,EMI,10/26/20,Robin Myers,Texas,Dallas,2020-10,,,
B-25953,6690.00,1001.00,5689.00,19,352.11,0.15,Office Supplies,Binders,UPI,6/6/22,Nancy Sanchez,Illinois,Springfield,2022-06,,,
B-25953,6690.00,1001.00,5689.00,19,352.11,0.15,Office Supplies,Binders,UPI,11/13/21,Sydney Walls,Illinois,Chicago,2021-11,,,
B-25953,4985.00,1920.00,3065.00,10,498.50,0.39,Furniture,Bookcases,Credit Card,6/6/22,Nancy Sanchez,Illinois,Springfield,2022-06,,,
B-25953,4985.00,1920.00,3065.00,10,498.50,0.39,Furniture,Bookcases,Credit Card,11/13/21,Sydney Walls,Illinois,Chicago,2021-11,,,
B-26516,8590.00,3565.00,5025.00,15,572.67,0.42,Electronics,Electronic Games,EMI,11/11/21,Deborah Hoffman,Florida,Miami,2021-11,,,
B-26516,6973.00,3038.00,3935.00,10,697.30,0.44,Furniture,Tables,COD,11/11/21,Deborah Hoffman,Florida,Miami,2021-11,,,
B-26843,4591.00,1941.00,2650.00,19,241.63,0.42,Electronics,Printers,EMI,7/31/21,Megan Williams,Texas,Dallas,2021-07,,,
B-26843,9612.00,2572.00,7040.00,17,565.41,0.27,Office Supplies,Pens,Credit Card,7/31/21,Megan Williams,Texas,Dallas,2021-07,,,
B-26167,5343.00,655.00,4688.00,1,5343.00,0.12,Furniture,Chairs,EMI,4/13/24,Shane Clark,California,San Diego,2024-04,,,
B-26972,6956.00,318.00,6638.00,20,347.80,0.05,Office Supplies,Markers,Debit Card,4/19/22,Steven Haynes,Illinois,Springfield,2022-04,,,
B-25673,5306.00,2405.00,2901.00,17,312.12,0.45,Furniture,Tables,EMI,3/23/24,Kimberly Fuller,New York,Buffalo,2024-03,,,
B-26587,8982.00,448.00,8534.00,17,528.35,0.05,Furniture,Sofas,UPI,5/7/21,Angela Lyons,New York,New York City,2021-05,,,
B-26587,4826.00,562.00,4264.00,5,965.20,0.12,Office Supplies,Paper,Debit Card,5/7/21,Angela Lyons,New York,New York City,2021-05,,,
B-26668,972.00,106.00,866.00,15,64.80,0.11,Office Supplies,Pens,EMI,5/6/22,Betty Tucker,Ohio,Cincinnati,2022-05,,,
B-26906,3665.00,802.00,2863.00,4,916.25,0.22,Office Supplies,Markers,Credit Card,8/9/21,Brianna Hunt,Florida,Miami,2021-08,,,
B-26906,3665.00,802.00,2863.00,4,916.25,0.22,Office Supplies,Markers,Credit Card,2/9/25,Cathy Clark,Florida,Tampa,2025-02,,,
B-25226,9808.00,2117.00,7691.00,2,4904.00,0.22,Office Supplies,Pens,UPI,4/23/24,Nicole Warren,California,Los Angeles,2024-04,,,
B-25166,1133.00,73.00,1060.00,17,66.65,0.06,Furniture,Chairs,UPI,2/23/23,Richard Castaneda,Ohio,Cleveland,2023-02,,,
B-25166,1133.00,73.00,1060.00,17,66.65,0.06,Furniture,Chairs,UPI,6/6/24,Sarah Torres,California,San Diego,2024-06,,,
B-25166,6248.00,1168.00,5080.00,19,328.84,0.19,Furniture,Bookcases,COD,2/23/23,Richard Castaneda,Ohio,Cleveland,2023-02,,,
B-25166,6248.00,1168.00,5080.00,19,328.84,0.19,Furniture,Bookcases,COD,6/6/24,Sarah Torres,California,San Diego,2024-06,,,
B-25454,5666.00,2733.00,2933.00,17,333.29,0.48,Electronics,Electronic Games,Credit Card,1/27/25,Vanessa Deleon,Florida,Tampa,2025-01,,,
B-26215,4171.00,1450.00,2721.00,18,231.72,0.35,Office Supplies,Markers,COD,4/7/23,Richard Lyons,Texas,Dallas,2023-04,,,
B-25777,6236.00,2839.00,3397.00,7,890.86,0.46,Electronics,Printers,Credit Card,1/20/22,Eric Adams,Illinois,Springfield,2022-01,,,
B-25777,6236.00,2839.00,3397.00,7,890.86,0.46,Electronics,Printers,Credit Card,5/10/22,Chad Brown,Florida,Orlando,2022-05,,,
B-25383,5410.00,2456.00,2954.00,8,676.25,0.45,Furniture,Chairs,Credit Card,5/29/24,Kayla Becker,California,Los Angeles,2024-05,,,
B-25383,5410.00,2456.00,2954.00,8,676.25,0.45,Furniture,Chairs,Credit Card,1/4/22,Ashley Freeman,Florida,Tampa,2022-01,,,
B-26409,3024.00,1353.00,1671.00,1,3024.00,0.45,Furniture,Sofas,Credit Card,5/2/24,Scott Harris,California,Los Angeles,2024-05,,,
B-26409,3024.00,1353.00,1671.00,1,3024.00,0.45,Furniture,Sofas,Credit Card,12/28/21,John James,Ohio,Columbus,2021-12,,,
B-26684,7434.00,2851.00,4583.00,5,1486.80,0.38,Office Supplies,Markers,UPI,12/12/22,Jesse Bond,Illinois,Springfield,2022-12,,,
B-26726,7213.00,508.00,6705.00,19,379.63,0.07,Electronics,Electronic Games,Debit Card,8/17/23,Brandon Hughes,Texas,Dallas,2023-08,,,
B-26726,7213.00,508.00,6705.00,19,379.63,0.07,Electronics,Electronic Games,Debit Card,11/29/21,Lynn Reynolds,Ohio,Cincinnati,2021-11,,,
B-26726,3176.00,586.00,2590.00,9,352.89,0.18,Furniture,Tables,EMI,8/17/23,Brandon Hughes,Texas,Dallas,2023-08,,,
B-26726,3176.00,586.00,2590.00,9,352.89,0.18,Furniture,Tables,EMI,11/29/21,Lynn Reynolds,Ohio,Cincinnati,2021-11,,,
B-26136,9144.00,2220.00,6924.00,18,508.00,0.24,Office Supplies,Binders,Credit Card,6/13/21,Ronald Good,Florida,Miami,2021-06,,,
B-26098,4146.00,865.00,3281.00,19,218.21,0.21,Furniture,Tables,EMI,7/4/22,Kyle Baker,Texas,Houston,2022-07,,,
B-26098,3793.00,875.00,2918.00,7,541.86,0.23,Furniture,Tables,EMI,7/4/22,Kyle Baker,Texas,Houston,2022-07,,,
B-25430,7169.00,2385.00,4784.00,11,651.73,0.33,Furniture,Sofas,COD,6/27/21,Michael Rivera,California,Los Angeles,2021-06,,,
B-25430,4046.00,417.00,3629.00,18,224.78,0.10,Furniture,Chairs,Credit Card,6/27/21,Michael Rivera,California,Los Angeles,2021-06,,,
B-25266,4164.00,905.00,3259.00,11,378.55,0.22,Electronics,Phones,COD,12/4/23,Lori Adkins,California,San Diego,2023-12,,,
B-25266,5389.00,2196.00,3193.00,5,1077.80,0.41,Furniture,Tables,UPI,12/4/23,Lori Adkins,California,San Diego,2023-12,,,
B-25283,5448.00,2204.00,3244.00,5,1089.60,0.40,Furniture,Sofas,COD,8/9/22,Luis Warner,New York,New York City,2022-08,,,
B-25227,4115.00,1285.00,2830.00,1,4115.00,0.31,Furniture,Sofas,UPI,4/8/20,Donald Perry,Florida,Orlando,2020-04,,,
B-25227,4761.00,2231.00,2530.00,12,396.75,0.47,Furniture,Tables,UPI,4/8/20,Donald Perry,Florida,Orlando,2020-04,,,
B-25669,5899.00,2264.00,3635.00,6,983.17,0.38,Office Supplies,Binders,EMI,10/20/23,Adam Stevens,New York,Buffalo,2023-10,,,
B-25064,6109.00,3040.00,3069.00,9,678.78,0.50,Furniture,Chairs,EMI,2/10/22,Kimberly Johnson,New York,Buffalo,2022-02,,,
B-25064,6109.00,3040.00,3069.00,9,678.78,0.50,Furniture,Chairs,EMI,10/5/23,Kelly Jones,New York,Rochester,2023-10,,,
B-25064,4628.00,1491.00,3137.00,17,272.24,0.32,Electronics,Electronic Games,UPI,2/10/22,Kimberly Johnson,New York,Buffalo,2022-02,,,
B-25064,4628.00,1491.00,3137.00,17,272.24,0.32,Electronics,Electronic Games,UPI,10/5/23,Kelly Jones,New York,Rochester,2023-10,,,
B-26268,4369.00,584.00,3785.00,13,336.08,0.13,Office Supplies,Pens,Credit Card,9/22/22,Ashley Petty,Illinois,Peoria,2022-09,,,
B-26268,4369.00,584.00,3785.00,13,336.08,0.13,Office Supplies,Pens,Credit Card,4/3/21,Crystal Ross,Texas,Austin,2021-04,,,
B-25456,5632.00,2358.00,3274.00,20,281.60,0.42,Furniture,Sofas,Credit Card,5/3/21,Alexis Duffy,California,Los Angeles,2021-05,,,
B-25456,5632.00,2358.00,3274.00,20,281.60,0.42,Furniture,Sofas,Credit Card,2/11/24,Stephanie Sanchez,Florida,Miami,2024-02,,,
B-25456,5632.00,2358.00,3274.00,20,281.60,0.42,Furniture,Sofas,Credit Card,2/4/25,Reginald Espinoza,Ohio,Cleveland,2025-02,,,
B-25495,7519.00,402.00,7117.00,14,537.07,0.05,Office Supplies,Paper,UPI,10/12/22,Sandra Hicks,California,San Diego,2022-10,,,
B-25495,1564.00,674.00,890.00,13,120.31,0.43,Electronics,Electronic Games,Debit Card,10/12/22,Sandra Hicks,California,San Diego,2022-10,,,
B-26552,2804.00,936.00,1868.00,10,280.40,0.33,Electronics,Electronic Games,Credit Card,2/6/22,Olivia Orozco,Texas,Austin,2022-02,,,
B-26552,2804.00,936.00,1868.00,10,280.40,0.33,Electronics,Electronic Games,Credit Card,11/9/20,Larry Moore,Florida,Tampa,2020-11,,,
B-26552,2804.00,936.00,1868.00,10,280.40,0.33,Electronics,Electronic Games,Credit Card,5/3/23,Mrs. Rachel Cannon DDS,Florida,Tampa,2023-05,,,
B-25203,2321.00,505.00,1816.00,6,386.83,0.22,Furniture,Chairs,EMI,10/4/22,Daniel Flowers,Illinois,Springfield,2022-10,,,
B-25462,5730.00,482.00,5248.00,6,955.00,0.08,Electronics,Laptops,COD,8/21/24,Randy Acosta,Florida,Tampa,2024-08,,,
B-26145,7441.00,867.00,6574.00,12,620.08,0.12,Furniture,Sofas,COD,11/20/21,Deborah Williams,Illinois,Chicago,2021-11,,,
B-26145,7441.00,867.00,6574.00,12,620.08,0.12,Furniture,Sofas,COD,5/13/20,Robert Michael,Texas,Austin,2020-05,,,
B-25552,1732.00,766.00,966.00,7,247.43,0.44,Office Supplies,Binders,UPI,2/28/23,Danny Ramirez,New York,New York City,2023-02,,,
B-25552,8788.00,3944.00,4844.00,19,462.53,0.45,Office Supplies,Paper,EMI,2/28/23,Danny Ramirez,New York,New York City,2023-02,,,
B-26069,838.00,271.00,567.00,11,76.18,0.32,Office Supplies,Markers,EMI,1/21/21,Stephen Baker,Ohio,Columbus,2021-01,,,
B-26069,838.00,271.00,567.00,11,76.18,0.32,Office Supplies,Markers,EMI,2/28/22,Jeffrey Wilcox,Illinois,Peoria,2022-02,,,
B-26069,3577.00,699.00,2878.00,2,1788.50,0.20,Furniture,Tables,UPI,1/21/21,Stephen Baker,Ohio,Columbus,2021-01,,,
B-26069,3577.00,699.00,2878.00,2,1788.50,0.20,Furniture,Tables,UPI,2/28/22,Jeffrey Wilcox,Illinois,Peoria,2022-02,,,
B-25120,7122.00,1836.00,5286.00,6,1187.00,0.26,Electronics,Phones,Debit Card,4/25/24,James Clarke,Texas,Dallas,2024-04,,,
B-25120,7122.00,1836.00,5286.00,6,1187.00,0.26,Electronics,Phones,Debit Card,3/10/23,Julia Gallagher,Texas,Houston,2023-03,,,
B-25120,7122.00,1836.00,5286.00,6,1187.00,0.26,Electronics,Phones,Debit Card,7/10/23,Ronald Frey Jr.,New York,New York City,2023-07,,,
B-25120,7327.00,2596.00,4731.00,15,488.47,0.35,Office Supplies,Markers,Credit Card,4/25/24,James Clarke,Texas,Dallas,2024-04,,,
B-25120,7327.00,2596.00,4731.00,15,488.47,0.35,Office Supplies,Markers,Credit Card,3/10/23,Julia Gallagher,Texas,Houston,2023-03,,,
B-25120,7327.00,2596.00,4731.00,15,488.47,0.35,Office Supplies,Markers,Credit Card,7/10/23,Ronald Frey Jr.,New York,New York City,2023-07,,,
B-26146,2239.00,1094.00,1145.00,18,124.39,0.49,Electronics,Printers,COD,7/28/24,Megan Charles,Florida,Tampa,2024-07,,,
B-26146,4932.00,1153.00,3779.00,1,4932.00,0.23,Office Supplies,Markers,COD,7/28/24,Megan Charles,Florida,Tampa,2024-07,,,
B-25549,4609.00,1084.00,3525.00,8,576.13,0.24,Electronics,Printers,UPI,7/30/23,Amy Duran MD,Florida,Orlando,2023-07,,,
B-25549,2328.00,788.00,1540.00,4,582.00,0.34,Office Supplies,Paper,UPI,7/30/23,Amy Duran MD,Florida,Orlando,2023-07,,,
B-25549,4734.00,958.00,3776.00,7,676.29,0.20,Electronics,Printers,Debit Card,7/30/23,Amy Duran MD,Florida,Orlando,2023-07,,,
B-25488,1388.00,345.00,1043.00,5,277.60,0.25,Furniture,Sofas,UPI,10/5/24,Christopher Thomas,New York,New York City,2024-10,,,
B-25488,8555.00,1638.00,6917.00,8,1069.38,0.19,Electronics,Laptops,Credit Card,10/5/24,Christopher Thomas,New York,New York City,2024-10,,,
B-26885,9024.00,730.00,8294.00,4,2256.00,0.08,Furniture,Tables,Credit Card,2/20/24,Peter Castro,Texas,Dallas,2024-02,,,
B-26885,2468.00,418.00,2050.00,4,617.00,0.17,Electronics,Laptops,Credit Card,2/20/24,Peter Castro,Texas,Dallas,2024-02,,,
B-25703,9438.00,1801.00,7637.00,4,2359.50,0.19,Electronics,Electronic Games,COD,4/19/23,Steven Acosta,Florida,Orlando,2023-04,,,
B-25703,9438.00,1801.00,7637.00,4,2359.50,0.19,Electronics,Electronic Games,COD,10/29/23,Lindsay Jackson,Texas,Austin,2023-10,,,
B-25809,2685.00,379.00,2306.00,18,149.17,0.14,Electronics,Phones,UPI,3/8/22,Kelly Smith,Ohio,Cleveland,2022-03,,,
B-25809,2685.00,379.00,2306.00,18,149.17,0.14,Electronics,Phones,UPI,12/8/22,Sabrina Hartman,Florida,Tampa,2022-12,,,
B-25809,9916.00,4602.00,5314.00,14,708.29,0.46,Furniture,Chairs,UPI,3/8/22,Kelly Smith,Ohio,Cleveland,2022-03,,,
B-25809,9916.00,4602.00,5314.00,14,708.29,0.46,Furniture,Chairs,UPI,12/8/22,Sabrina Hartman,Florida,Tampa,2022-12,,,
B-25809,6184.00,50.00,6134.00,14,441.71,0.01,Electronics,Electronic Games,Credit Card,3/8/22,Kelly Smith,Ohio,Cleveland,2022-03,,,
B-25809,6184.00,50.00,6134.00,14,441.71,0.01,Electronics,Electronic Games,Credit Card,12/8/22,Sabrina Hartman,Florida,Tampa,2022-12,,,
B-25809,4548.00,2135.00,2413.00,8,568.50,0.47,Office Supplies,Markers,Debit Card,3/8/22,Kelly Smith,Ohio,Cleveland,2022-03,,,
B-25809,4548.00,2135.00,2413.00,8,568.50,0.47,Office Supplies,Markers,Debit Card,12/8/22,Sabrina Hartman,Florida,Tampa,2022-12,,,
B-25477,7195.00,1665.00,5530.00,7,1027.86,0.23,Office Supplies,Markers,COD,7/27/24,Cynthia Smith,New York,Rochester,2024-07,,,
B-25477,7195.00,1665.00,5530.00,7,1027.86,0.23,Office Supplies,Markers,COD,7/5/22,Olivia Dickerson,New York,Buffalo,2022-07,,,
B-26018,3098.00,957.00,2141.00,18,172.11,0.31,Furniture,Bookcases,COD,7/4/24,Whitney Stout,Texas,Austin,2024-07,,,
B-25329,5412.00,1192.00,4220.00,18,300.67,0.22,Furniture,Tables,Credit Card,2/28/24,Stephanie Flores,California,San Diego,2024-02,,,
B-25329,5412.00,1192.00,4220.00,18,300.67,0.22,Furniture,Tables,Credit Card,1/3/25,Gregory English,California,Los Angeles,2025-01,,,
B-25182,1397.00,686.00,711.00,11,127.00,0.49,Furniture,Chairs,Credit Card,12/7/21,Natalie Maxwell,New York,New York City,2021-12,,,
B-25492,9279.00,552.00,8727.00,14,662.79,0.06,Furniture,Chairs,EMI,12/14/21,Tina Blake,New York,Buffalo,2021-12,,,
B-25492,9279.00,552.00,8727.00,14,662.79,0.06,Furniture,Chairs,EMI,11/30/20,Clarence Cooke,California,San Francisco,2020-11,,,
B-25492,2596.00,1003.00,1593.00,19,136.63,0.39,Office Supplies,Paper,Credit Card,12/14/21,Tina Blake,New York,Buffalo,2021-12,,,
B-25492,2596.00,1003.00,1593.00,19,136.63,0.39,Office Supplies,Paper,Credit Card,11/30/20,Clarence Cooke,California,San Francisco,2020-11,,,
B-25517,6732.00,911.00,5821.00,19,354.32,0.14,Furniture,Bookcases,EMI,12/29/21,Tamara Guzman,New York,Buffalo,2021-12,,,
B-25517,4495.00,1408.00,3087.00,14,321.07,0.31,Office Supplies,Pens,EMI,12/29/21,Tamara Guzman,New York,Buffalo,2021-12,,,
B-25200,9653.00,2471.00,7182.00,6,1608.83,0.26,Office Supplies,Paper,UPI,7/8/24,Marissa Hartman,New York,Buffalo,2024-07,,,
B-26009,8945.00,1728.00,7217.00,10,894.50,0.19,Furniture,Tables,UPI,2/10/21,Sara Garcia,Illinois,Peoria,2021-02,,,
B-26580,4007.00,201.00,3806.00,13,308.23,0.05,Furniture,Bookcases,COD,10/21/20,Kathryn Rogers,Ohio,Columbus,2020-10,,,
B-26580,4007.00,201.00,3806.00,13,308.23,0.05,Furniture,Bookcases,COD,4/17/23,Kyle Dickson,Texas,Dallas,2023-04,,,
B-25679,810.00,231.00,579.00,18,45.00,0.29,Furniture,Bookcases,EMI,10/21/20,Jacob Decker,Florida,Tampa,2020-10,,,
B-26034,9789.00,2071.00,7718.00,18,543.83,0.21,Furniture,Bookcases,Debit Card,12/28/23,Aaron Johnson,New York,Rochester,2023-12,,,
B-26034,9229.00,4090.00,5139.00,8,1153.63,0.44,Electronics,Electronic Games,COD,12/28/23,Aaron Johnson,New York,Rochester,2023-12,,,
B-25148,8141.00,3968.00,4173.00,18,452.28,0.49,Office Supplies,Markers,Debit Card,12/23/22,William Morse,New York,Rochester,2022-12,,,
B-25148,8141.00,3968.00,4173.00,18,452.28,0.49,Office Supplies,Markers,Debit Card,8/10/22,Carrie Smith,Illinois,Peoria,2022-08,,,
B-25148,1067.00,251.00,816.00,14,76.21,0.24,Furniture,Sofas,EMI,12/23/22,William Morse,New York,Rochester,2022-12,,,
B-25148,1067.00,251.00,816.00,14,76.21,0.24,Furniture,Sofas,EMI,8/10/22,Carrie Smith,Illinois,Peoria,2022-08,,,
B-25830,3839.00,1415.00,2424.00,10,383.90,0.37,Office Supplies,Binders,UPI,10/17/23,Vincent Roth,California,Los Angeles,2023-10,,,
B-25830,3839.00,1415.00,2424.00,10,383.90,0.37,Office Supplies,Binders,UPI,2/28/22,Andrew Benson,Florida,Orlando,2022-02,,,
B-25762,2858.00,482.00,2376.00,13,219.85,0.17,Electronics,Electronic Games,COD,5/24/24,Jason Wilson,Texas,Austin,2024-05,,,
B-26794,2137.00,638.00,1499.00,12,178.08,0.30,Furniture,Bookcases,Debit Card,10/2/20,Colin Patterson,New York,New York City,2020-10,,,
B-26794,2831.00,1289.00,1542.00,12,235.92,0.46,Furniture,Chairs,Debit Card,10/2/20,Colin Patterson,New York,New York City,2020-10,,,
B-25011,3913.00,961.00,2952.00,15,260.87,0.25,Furniture,Sofas,UPI,2/10/24,Eric Bates,Ohio,Columbus,2024-02,,,
B-25011,3913.00,961.00,2952.00,15,260.87,0.25,Furniture,Sofas,UPI,2/6/21,Steven Keith,California,San Francisco,2021-02,,,
B-25515,4468.00,1940.00,2528.00,9,496.44,0.43,Office Supplies,Paper,COD,3/16/22,Seth Rodriguez,Florida,Tampa,2022-03,,,
B-25369,1579.00,602.00,977.00,9,175.44,0.38,Electronics,Laptops,Credit Card,5/24/20,Lauren Jones,Ohio,Cincinnati,2020-05,,,
B-25369,1579.00,602.00,977.00,9,175.44,0.38,Electronics,Laptops,Credit Card,2/16/25,Thomas Wallace,Texas,Dallas,2025-02,,,
B-25369,1579.00,602.00,977.00,9,175.44,0.38,Electronics,Laptops,Credit Card,11/16/21,Mr. Daniel Wilson,Ohio,Cincinnati,2021-11,,,
B-25369,1579.00,602.00,977.00,9,175.44,0.38,Electronics,Laptops,Credit Card,9/8/24,Julie Smith MD,New York,Rochester,2024-09,,,
B-25369,3760.00,1849.00,1911.00,19,197.89,0.49,Furniture,Chairs,EMI,5/24/20,Lauren Jones,Ohio,Cincinnati,2020-05,,,
B-25369,3760.00,1849.00,1911.00,19,197.89,0.49,Furniture,Chairs,EMI,2/16/25,Thomas Wallace,Texas,Dallas,2025-02,,,
